1907629.30403153,2293040.58879427,61320.9767273909,0,61320.9767273909,61320.9767273909,524532.234118566,5692.92887389571,0,11476182.1639424,125488.040705419,150841.240558463,4033.8283792351,0,4033.8283792351,4033.8283792351,34504.8811146209,374.49335085737,0,754928.439968968,297919.463144233,358110.152605537,9576.65749183856,0,9576.65749183856,9576.65749183856,81917.5723816967,889.079607995622,0,1792265.41655739,93277.5039006148,112122.990569236,2998.41674364643,0,2998.41674364643,2998.41674364643,25648.0949472687,278.367602195292,0,561151.804650414,2009393.11782748,2415364.43599638,64592.1869380352,0,64592.1869380352,64592.1869380352,552513.771459184,5996.62212952581,0,12088387.0940888
796941.264450263,3059417.95314505,263270.132296831,0,263270.132296831,263270.132296831,1438140.56827904,307909.124901238,0,13409086.6120987,2223823.6853343,8537148.73483696,734641.788496981,0,734641.788496981,734641.788496981,4013057.424985,859204.605697343,0,37417367.7996883,8015.57844998724,30771.4077669823,2647.95223073239,0,2647.95223073239,2647.95223073239,14464.7153577895,3096.92803749507,0,134867.637649674,34702.6115764081,133221.603164342,11464.0332334513,0,11464.0332334513,11464.0332334513,62623.477738587,13407.8271999759,0,583895.382321638,2127192.1740851,8166185.16005047,702719.497751793,0,702719.497751793,702719.497751793,3838678.5808961,821869.703623789,0,35791475.9534526
56614.2571816858,231918.886562453,106611.263523954,252085.746263536,106611.263523954,106611.263523954,0,0,0,668552.406236419,144632.369494342,592482.87911597,272359.656839996,644003.129473881,272359.656839996,272359.656839996,0,0,0,1707949.96629219,6296.89841763843,25795.0866533315,11857.7957215269,28038.1376666646,11857.7957215269,11857.7957215269,0,0,0,74359.4776034669,136.752508414064,560.203225562622,257.520957403108,608.916549524589,257.520957403108,257.520957403108,0,0,0,1614.897432385,134105.711359697,549360.687722097,252536.729183844,597131.182306627,252536.729183844,252536.729183844,0,0,0,1583641.65640903
65966.4098447845,270229.745709247,0,293727.984466573,0,0,0,0,1151413.69910897,778991.09213739,2506.94378638925,10269.6324310713,0,11162.6439468167,0,0,0,0,43757.5642715214,29604.2619672868,11715.4136372875,47991.8985364209,0,52165.1071048054,0,0,0,0,204487.219850837,138346.211134203,3135.91683044291,12846.2047525379,0,13963.2660353673,0,0,0,0,54736.00285864,37031.7451312971,171410.170655304,702177.470884808,0,763236.38139653,0,0,0,0,2991886.6150744,2024166.48649538
381016.595923726,1560824.94211426,0,1696548.8501242,0,0,14137650.0315123,0,604588.317498806,4499388.92960022,234827.105215586,961963.354946221,0,1045612.34233285,0,0,8713277.75999461,0,372618.216540434,2773051.06622858,3583.70409570075,14680.5540692157,0,15957.1239882779,0,0,132973.61548959,0,5686.53873036813,42319.6225772454,23261.0112393492,95288.1499378162,0,103574.076019365,0,0,863101.607119558,0,36910.0343632648,274687.080776359,766115.333351831,3138372.27465834,0,3411274.21158515,0,0,28426768.2368139,0,1215654.08267398,9046983.48197478
629828.00451729,489887.590935221,0,1062606.41705273,0,0,0,0,0,1412198.60339795,479961.497592056,373319.668402548,0,809761.019868329,0,0,0,0,0,1076168.33758253,14537.0099200594,11307.0563996235,0,24525.9339296181,0,0,0,0,0,32594.8432896754,119720.68094309,93120.1463759688,0,201985.24503773,0,0,0,0,0,268437.378479638,910805.48618081,708435.163624819,0,1536654.05056784,0,0,0,0,0,2042205.53282245
2871700.09012096,2833056.52288636,154637.002002079,0,154637.002002079,154637.002002079,35569.6471136628,2915832.80042865,0,1823650.16154176,28023563.5675948,27646459.2639098,1509029.39705135,0,1509029.39705135,1509029.39705135,347107.37043737,28454233.8235079,0,17796139.7859159,401703.318221238,396297.722685881,21631.1574588567,0,21631.1574588567,21631.1574588567,4975.60498140841,407876.754031504,0,255098.477618241,1273.47966838139,1256.34285198602,68.5750850886402,0,68.5750850886402,68.5750850886402,15.773660545744,1293.05069165111,0,808.713072424653,8732729.44989412,8615215.8492227,470245.171517897,0,470245.171517897,470245.171517897,108165.927890729,8866935.32338817,0,5545649.95376278
55922.2999638166,992847.781743961,103991.874364532,0,103991.874364532,103991.874364532,389731.223611468,112570.863563527,0,3790415.30720658,250114.680598268,4440550.65643338,465107.738028111,0,465107.738028111,465107.738028111,1743088.18800059,503477.603801709,0,16952781.1715571,3605.23822720166,64007.6101814788,6704.22141113555,0,6704.22141113555,6704.22141113555,25125.4670606765,7257.29773008126,0,244363.164092917,1505.65652547164,26731.5139461373,2799.88563299961,0,2799.88563299961,2799.88563299961,10493.154973782,3030.86703179356,0,102053.44818142,208889.415184925,3708634.88501613,388446.144633656,0,388446.144633656,388446.144633656,1455782.88861832,420491.679917707,0,14158531.3433581
0,0,0,0,0,0,0,0,0,9612533.25506206,0,0,0,0,0,0,0,0,0,7079183.63156328,0,0,0,0,0,0,0,0,0,625575.833367559,0,0,0,0,0,0,0,0,0,176558.098764715,0,0,0,0,0,0,0,0,0,29064221.1591363
0,55087.0413991187,0,0,0,0,0,0,0,682600.295597775,0,290474.62713179,0,0,0,0,0,0,0,3599359.51011131,0,15970.9085784709,0,0,0,0,0,0,0,197900.388907139,0,17358.9711712883,0,0,0,0,0,0,0,215100.294948573,0,336619.528237523,0,0,0,0,0,0,0,4171155.02381279
0,0,0,0,0,0,0,0,0,499709.849397439,0,0,0,0,0,0,0,0,0,26378628.9545474,0,0,0,0,0,0,0,0,0,357014.126482672,0,0,0,0,0,0,0,0,0,57867.5829748157,0,0,0,0,0,0,0,0,0,6399005.07974906
0,0,0,0,0,0,0,0,0,19920021.8502385,0,0,0,0,0,0,0,0,0,93605845.7054486,0,0,0,0,0,0,0,0,0,3199288.39787784,0,0,0,0,0,0,0,0,0,113166.718454421,0,0,0,0,0,0,0,0,0,46319943.6084813
3657097.28570708,3199112.00410183,131176.031274589,0,131176.031274589,131176.031274589,1557149.95745784,90466.2284652338,0,429714.58520986,11950818.0310928,10454194.2516888,428662.613360163,0,428662.613360163,428662.613360163,5088520.84997366,295629.388524251,0,1404239.59549019,350140.168762253,306291.446329132,12559.1402524494,0,12559.1402524494,12559.1402524494,149085.65627261,8661.47603617199,0,41142.011171817,449129.477516956,392884.134785241,16109.7771774789,0,16109.7771774789,16109.7771774789,191234.165287832,11110.191156882,0,52773.4079951897,17608116.0460952,15403018.0254803,631583.630595869,0,631583.630595869,631583.630595869,7497333.27009062,435574.917652324,0,2068980.85884854
5321848.17924078,101466.572082789,341162.967003001,0,341162.967003001,341162.967003001,1191129.32445013,117642.402414828,0,11315728.5822763,20008364.0803702,381480.276746488,1282658.32181428,0,1282658.32181428,1282658.32181428,4478246.727024,442295.973039407,0,42543343.9067279,772526.064182048,14729.0131054328,49523.6382675422,0,49523.6382675422,49523.6382675422,172905.806020298,17077.1166439801,0,1642605.15719283,224596.494238311,4282.16581996227,14398.0068149456,0,14398.0068149456,14398.0068149456,50268.9031039049,4964.82993618814,0,477554.579487096,6341353.72926599,120904.506029111,406519.498532664,0,406519.498532664,406519.498532664,1419313.7664287,140179.137425057,0,13483480.7810726
1183023.57675719,1060112.03631488,0,0,0,0,1244479.34697834,1229115.40442305,0,0,908664.462429819,814257.765034513,0,0,0,0,955867.811127472,944066.973953058,0,0,264179.73529281,236732.490067583,0,0,0,0,277903.357905424,274472.45225227,0,0,38821.5147915156,34788.1106573322,0,0,0,0,40838.2168586074,40334.0413418344,0,0,13415335.7107287,12021534.5979257,0,0,0,0,14112236.2671302,13938011.1280298,0,0
69499.3193392858,62278.6108365028,11217.8864239663,0,11217.8864239663,11217.8864239663,83553.9126750597,5157.64893055924,0,171491.826941095,1318.35914039211,1181.38676216956,212.796373310044,0,212.796373310044,212.796373310044,1584.96609086102,97.8374130161124,0,3253.09398278574,1008.62360441227,903.831541616186,162.801954701052,0,162.801954701052,162.801954701052,1212.59386949749,74.8514734257711,0,2488.81149140689,2177.53519584566,1951.29777290066,351.475996360988,0,351.475996360988,351.475996360988,2617.89017979219,161.598159246431,0,5373.13879494384,576151.596687102,516291.690537792,92996.6399105341,0,92996.6399105341,92996.6399105341,692664.62829915,42757.0758209352,0,1421672.7710461
